age_DI,LoE_DI,nevents,target
2,1,118.0,1
2,1,389.0,0
2,1,110.0,1
2,1,147.0,1
2,1,834.0,0
2,1,11.0,0
2,1,55.0,0
2,1,3.0,0
2,1,189.0,1
2,1,25.0,0
2,1,184.0,0
2,1,1.0,1
2,1,196.0,0
2,1,263.0,1
2,1,12.0,0
2,1,8.0,0
2,1,131.0,1
2,1,31.0,0
2,1,108.0,1
2,1,43.0,0
2,1,77.0,0
2,1,43.0,0
2,1,153.0,0
2,1,9.0,0
2,1,27.0,0
2,1,366.0,0
2,1,40.0,0
2,1,25.0,0
2,1,28.0,0
2,1,235.0,1
2,1,279.0,1
2,1,65.0,0
2,1,323.0,1
2,1,889.0,1
2,1,441.0,1
2,1,21.0,0
2,1,8.0,0
2,1,23.0,0
2,1,52.0,0
2,1,119.0,0
2,1,25.0,0
2,1,45.0,0
2,1,89.0,0
2,1,2.0,0
2,1,14.0,0
2,1,42.0,0
2,1,71.0,0
2,1,101.0,0
2,1,61.0,0
2,1,603.0,1
2,1,7.0,1
2,1,152.0,0
2,1,48.0,0
2,1,59.0,0
2,1,85.0,0
2,1,302.0,0
2,1,64.0,0
2,1,72.0,1
2,1,4.0,1
2,1,247.0,1
2,1,175.0,1
2,1,427.0,1
2,1,584.0,0
2,1,113.0,0
2,1,65.0,0
2,1,46.0,0
2,1,28.0,1
2,1,13.0,0
2,1,129.0,0
2,1,37.0,0
2,1,336.0,1
2,1,20.0,0
2,1,1.0,1
2,1,557.0,1
2,1,6.0,0
2,1,11.0,0
2,1,3.0,0
2,1,29.0,0
2,1,18.0,0
2,1,234.0,0
2,1,93.0,1
2,1,20.0,0
2,1,55.0,0
2,1,778.0,1
2,1,1.0,1
2,1,14.0,1
2,1,18.0,1
2,1,2.0,1
2,1,146.0,1
2,1,211.0,1
2,1,3.0,1
2,1,161.0,0
2,1,24.0,0
2,1,229.0,1
2,1,349.0,1
2,1,307.0,1
2,1,278.0,1
2,1,91.0,0
2,1,268.0,1
2,1,10.0,1
2,1,53.0,0
2,1,2.0,1
2,1,156.0,1
2,1,36.0,0
2,1,59.0,0
2,1,235.0,1
2,1,1.0,1
2,1,568.0,1
2,1,27.0,0
2,1,516.0,1
2,1,301.0,0
2,1,53.0,0
2,1,58.0,0
2,1,36.0,0
2,1,94.0,0
2,1,400.0,1
2,1,370.0,1
2,1,402.0,1
2,1,163.0,1
2,1,34.0,0
2,1,52.0,0
2,1,1368.0,1
2,1,11.0,0
2,1,290.0,0
2,1,5.0,1
2,1,411.0,1
2,1,87.0,1
2,1,222.0,0
2,1,336.0,1
2,1,39.0,0
2,1,107.0,0
2,1,194.0,0
2,1,649.0,0
2,1,43.0,0
2,1,504.0,1
2,2,12.0,0
2,2,14.0,0
2,2,505.0,0
2,2,38.0,0
2,2,144.0,0
2,2,153.0,0
2,2,21.0,0
2,2,2.0,0
2,2,228.0,1
2,2,404.0,1
2,2,442.0,0
2,2,8.0,0
2,2,214.0,1
2,2,127.0,0
2,2,26.0,0
2,2,43.0,0
2,2,4.0,0
2,2,237.0,1
2,2,469.0,1
2,2,8646.0,0
2,2,134.0,0
2,2,76.0,1
2,2,71.0,0
2,2,329.0,0
2,2,58.0,1
2,2,44.0,0
2,2,55.0,0
2,2,2.0,1
2,2,59.0,1
2,2,10.0,0
2,2,24.0,1
2,2,107.0,0
2,2,80.0,1
2,2,9.0,0
2,2,480.0,1
2,2,2.0,1
2,2,25.0,0
2,2,10.0,0
2,2,231.0,1
2,2,117.0,0
2,2,6.0,0
2,2,12.0,0
2,2,19.0,0
2,2,71.0,1
2,2,100.0,0
2,2,59.0,0
2,2,248.0,1
2,2,208.0,1
2,2,150.0,0
2,2,462.0,1
2,2,26.0,0
2,2,57.0,1
2,2,400.0,1
2,2,161.0,1
2,2,15.0,0
2,2,195.0,1
2,2,66.0,0
2,2,38.0,0
2,2,15.0,1
2,2,28.0,0
2,2,456.0,0
2,2,154.0,1
2,2,56.0,0
2,2,37.0,0
2,2,137.0,0
2,2,2.0,0
2,2,417.0,1
2,2,125.0,0
2,2,37.0,0
2,2,51.0,0
2,2,180.0,0
2,2,31.0,0
2,2,24.0,0
2,2,3.0,1
2,2,254.0,0
2,2,72.0,0
2,2,1.0,0
2,2,240.0,0
2,2,28.0,0
2,2,63.0,0
2,2,32.0,0
2,2,113.0,0
2,2,168.0,0
2,2,139.0,0
2,2,103.0,0
2,2,535.0,0
2,2,224.0,0
2,2,96.0,0
2,2,7.0,0
2,2,360.0,0
2,2,31.0,0
2,2,194.0,0
2,2,162.0,0
2,2,48.0,0
2,2,303.0,0
2,2,246.0,0
2,2,149.0,0
2,2,116.0,0
2,2,27.0,0
2,2,174.0,0
2,2,522.0,0
2,2,305.0,0
2,2,262.0,0
2,2,19.0,0
2,2,999.0,1
2,2,178.0,1
2,2,603.0,0
2,2,25.0,1
2,2,90.0,1
2,2,47.0,0
2,2,23.0,0
2,2,252.0,1
2,2,82.0,1
2,2,3.0,0
2,2,16.0,0
2,2,31.0,0
2,2,169.0,1
2,2,29.0,0
2,2,2.0,0
2,2,35.0,0
2,2,396.0,1
2,2,60.0,0
2,2,2.0,1
2,2,178.0,1
2,2,4.0,0
2,2,152.0,1
2,2,370.0,1
2,2,91.0,0
2,2,11.0,0
2,2,320.0,1
2,2,31.0,0
2,2,69.0,0
2,2,37.0,0
2,2,38.0,0
2,2,7.0,0
2,2,10.0,0
2,2,38.0,0
2,2,39.0,0
2,2,286.0,1
2,2,253.0,0
2,2,85.0,1
2,2,135.0,1
2,2,93.0,0
2,2,3.0,0
2,2,31.0,0
2,2,10.0,0
2,2,62.0,1
2,2,107.0,1
2,2,398.0,1
2,2,90.0,1
2,2,49.0,0
2,2,100.0,0
2,2,80.0,0
2,2,14.0,0
2,2,30.0,0
2,2,50.0,0
2,2,215.0,0
2,2,42.0,0
2,2,52.0,0
2,2,20.0,0
2,2,21.0,0
2,2,95.0,1
2,2,450.0,0
2,2,61.0,1
2,2,126.0,1
2,2,4.0,0
2,2,49.0,0
2,2,44.0,0
2,2,5.0,0
2,2,13.0,0
2,2,159.0,0
2,2,22.0,0
2,2,33.0,0
2,2,150.0,1
2,2,384.0,0
2,2,26.0,0
2,2,46.0,0
2,2,23.0,0
2,2,3.0,0
2,2,66.0,0
2,2,81.0,1
2,2,164.0,1
2,2,53.0,0
2,2,92.0,0
2,2,487.0,1
2,2,115.0,0
2,2,76.0,1
2,2,175.0,1
2,2,33.0,0
2,2,2.0,1
2,2,131.0,1
2,2,3.0,0
2,2,24.0,0
2,2,10.0,0
2,2,24.0,0
2,2,34.0,0
2,2,7.0,1
2,2,85.0,0
2,2,58.0,0
2,2,72.0,0
2,2,117.0,0
2,2,119.0,0
2,2,17.0,0
2,2,17.0,0
2,2,119.0,0
2,2,82.0,1
2,2,19.0,0
2,2,142.0,1
2,2,42.0,0
2,2,27.0,0
2,2,178.0,0
2,2,61.0,0
2,2,4.0,1
2,2,8.0,0
2,2,23.0,0
2,2,54.0,0
2,2,23.0,0
2,2,5.0,0
2,2,27.0,0
2,2,293.0,1
2,2,122.0,0
2,2,220.0,1
2,2,210.0,1
2,2,370.0,0
2,2,86.0,0
2,2,274.0,1
2,2,45.0,0
2,2,20.0,0
2,2,226.0,0
2,2,89.0,1
2,2,130.0,0
2,2,76.0,0
2,2,16.0,0
2,2,580.0,1
2,2,17.0,0
2,2,39.0,0
2,2,333.0,1
2,2,7.0,0
2,2,10.0,0
2,2,4.0,1
2,2,4.0,0
2,2,2.0,0
2,2,17.0,1
2,2,17.0,1
2,2,4.0,1
2,2,2.0,0
2,2,12.0,0
2,2,2.0,1
2,2,4.0,0
2,2,1.0,0
2,2,3.0,1
2,2,1.0,0
2,2,1.0,0
2,2,2.0,0
2,2,4.0,0
2,2,4.0,0
2,2,14.0,1
2,2,3.0,0
2,2,430.0,1
2,2,16.0,0
2,2,26.0,1
2,2,3.0,1
2,2,1.0,1
2,2,2.0,0
2,2,2.0,1
2,2,2.0,1
2,2,2.0,1
2,2,2.0,0
2,2,135.0,1
2,2,3.0,0
2,2,2.0,0
2,2,7.0,0
2,2,3.0,0
2,2,229.0,1
2,2,4.0,1
2,2,1.0,0
2,2,3.0,1
2,2,7.0,1
2,2,88.0,0
2,2,2.0,0
2,2,92.0,0
2,2,73.0,0
2,2,157.0,1
2,2,160.0,1
2,2,184.0,0
2,2,66.0,1
2,2,375.0,0
2,2,147.0,1
2,2,192.0,1
2,2,229.0,1
2,2,57.0,0
2,2,355.0,1
2,2,1.0,1
2,2,21.0,1
2,2,158.0,1
2,2,200.0,1
2,2,196.0,1
2,2,2.0,1
2,2,215.0,1
2,2,182.0,1
2,2,1.0,0
2,2,4.0,1
2,2,7.0,1
2,2,34.0,0
2,2,226.0,1
2,2,28.0,0
2,2,257.0,1
2,2,185.0,1
2,2,56.0,1
2,2,184.0,1
2,2,32.0,0
2,2,199.0,1
2,2,68.0,0
2,2,62.0,0
2,2,211.0,1
2,2,97.0,0
2,2,7.0,0
2,2,153.0,1
2,2,424.0,1
2,2,242.0,1
2,2,216.0,1
2,2,170.0,1
2,2,152.0,0
2,2,298.0,1
2,2,267.0,1
2,2,3436.0,1
2,2,201.0,0
2,2,260.0,1
2,2,62.0,0
2,2,11.0,0
2,2,36.0,0
2,2,57.0,0
2,2,313.0,1
2,2,122.0,0
2,2,22.0,0
2,2,189.0,1
2,2,274.0,1
2,2,84.0,0
2,2,1627.0,1
2,2,40.0,0
2,2,234.0,0
2,2,99.0,1
2,2,166.0,1
2,2,6.0,1
2,2,107.0,0
2,2,80.0,1
2,2,97.0,1
2,2,62.0,0
2,2,251.0,1
2,2,27.0,0
2,2,178.0,1
2,2,527.0,0
2,2,46.0,0
2,2,254.0,1
2,2,130.0,1
2,2,17.0,0
2,2,3.0,1
2,2,2.0,1
2,2,8.0,0
2,2,1.0,0
2,2,1.0,0
2,2,17.0,0
2,2,27.0,1
2,2,666.0,1
2,2,71.0,0
2,2,52.0,0
2,2,87.0,0
2,2,45.0,0
2,2,63.0,0
2,2,79.0,0
2,2,62.0,0
2,2,76.0,0
2,2,62.0,0
2,2,151.0,0
2,2,153.0,0
2,2,18.0,0
2,2,190.0,0
2,2,108.0,0
2,2,27.0,0
2,2,46.0,0
2,2,258.0,0
2,2,4415.0,1
2,2,92.0,0
2,2,244.0,0
2,2,7.0,1
2,2,5.0,1
2,2,62.0,0
2,2,2.0,0
2,2,86.0,0
2,2,14.0,0
2,2,37.0,0
2,2,58.0,0
2,2,49.0,0
2,2,84.0,1
2,2,281.0,0
2,2,271.0,1
2,2,20.0,0
2,2,152.0,1
2,2,258.0,1
2,2,210.0,1
2,2,16.0,0
2,2,28.0,1
2,2,20.0,0
2,2,107.0,0
2,2,38.0,0
2,2,60.0,0
2,2,114.0,1
2,2,96.0,1
2,2,99.0,0
2,2,46.0,0
2,2,43.0,0
2,2,2.0,1
2,2,429.0,1
2,2,2.0,1
2,2,24.0,0
2,2,2.0,0
2,2,101.0,1
2,2,81.0,0
2,2,68.0,0
2,2,31.0,0
2,2,324.0,1
2,2,19.0,0
2,2,616.0,1
2,2,386.0,1
2,2,642.0,1
2,2,15.0,0
2,2,7.0,0
2,2,95.0,0
2,2,31.0,0
2,2,41.0,1
2,2,20.0,0
2,2,6.0,0
2,2,30.0,0
2,2,90.0,0
2,2,197.0,1
2,2,162.0,1
2,2,63.0,1
2,2,24.0,0
2,2,26.0,0
2,2,121.0,1
2,2,50.0,0
2,2,183.0,0
2,2,57.0,0
2,2,151.0,0
2,2,34.0,0
2,2,134.0,0
2,2,31.0,0
2,2,268.0,1
2,2,117.0,0
2,2,66.0,0
2,2,39.0,0
2,2,28.0,0
2,2,41.0,0
2,2,22.0,0
2,2,65.0,0
2,2,51.0,0
2,2,342.0,0
2,2,94.0,0
2,2,37.0,0
2,2,84.0,0
2,2,48.0,0
2,2,67.0,0
2,2,13.0,0
2,2,18.0,0
2,2,20.0,0
2,2,144.0,0
2,2,65.0,0
2,2,12.0,1
2,2,205.0,1
2,2,77.0,0
2,2,7.0,0
2,2,143.0,0
2,2,50.0,0
2,2,568.0,0
2,2,309.0,0
2,2,290.0,0
2,2,52.0,0
2,2,398.0,0
2,2,71.0,1
2,2,33.0,0
2,2,71.0,0
2,2,11.0,1
2,2,1.0,0
2,2,2.0,0
2,2,6.0,1
2,2,14.0,0
2,2,6.0,0
2,2,60.0,0
2,2,2.0,1
2,2,299.0,1
2,2,91.0,1
2,2,65.0,1
2,2,138.0,0
2,2,137.0,1
2,2,86.0,1
2,2,202.0,0
2,2,832.0,1
2,2,25.0,0
2,2,131.0,0
2,2,367.0,1
2,2,239.0,0
2,2,207.0,1
2,2,115.0,1
2,2,203.0,0
2,2,416.0,0
2,2,2.0,0
2,2,138.0,0
2,2,450.0,0
2,2,243.0,0
2,2,330.0,0
2,2,142.0,0
2,2,26.0,0
2,2,234.0,0
2,2,412.0,0
2,2,163.0,1
2,2,8.0,1
2,2,655.0,0
2,2,611.0,0
2,2,617.0,0
2,2,266.0,1
2,2,325.0,0
2,2,372.0,0
2,2,216.0,1
2,2,202.0,0
2,2,230.0,1
2,2,406.0,1
2,2,1.0,0
2,2,144.0,0
2,2,146.0,0
2,2,139.0,0
2,2,53.0,0
2,2,129.0,0
2,2,73.0,0
2,2,207.0,0
2,2,28.0,0
2,2,55.0,0
2,2,174.0,0
2,2,145.0,0
2,2,129.0,0
2,2,480.0,0
2,2,520.0,0
2,2,237.0,0
2,2,309.0,0
2,2,273.0,0
2,2,218.0,1
2,2,405.0,0
2,2,56.0,0
2,2,543.0,0
2,2,534.0,0
2,2,624.0,1
2,2,193.0,1
2,2,761.0,0
2,2,391.0,0
2,2,412.0,1
2,2,422.0,0
2,2,251.0,0
2,2,77.0,0
2,2,336.0,0
2,2,189.0,0
2,2,421.0,1
2,2,381.0,1
2,2,78.0,1
2,2,369.0,0
2,2,1485.0,1
2,2,31.0,0
2,2,312.0,0
2,2,16.0,0
2,2,57.0,1
2,2,24.0,0
2,2,35.0,0
2,2,353.0,0
2,2,90.0,0
2,2,103.0,0
2,2,9.0,0
2,2,4.0,1
2,2,3.0,1
2,2,486.0,0
2,2,53.0,0
2,2,131.0,1
2,2,175.0,0
2,2,31.0,0
2,2,79.0,0
2,2,72.0,0
2,2,98.0,0
2,2,3.0,0
2,2,62.0,1
2,2,475.0,1
2,2,60.0,1
2,2,4.0,0
2,2,164.0,1
2,2,256.0,0
2,2,29.0,0
2,2,280.0,1
2,2,356.0,1
2,2,91.0,0
2,2,111.0,0
2,2,335.0,1
2,2,4.0,0
2,2,13.0,0
2,2,17.0,0
2,2,201.0,1
2,2,354.0,0
2,2,72.0,1
2,2,126.0,0
2,2,216.0,1
2,2,13.0,1
2,2,70.0,0
2,2,35.0,0
2,2,49.0,0
2,2,108.0,0
2,2,2491.0,1
2,2,3.0,0
2,2,45.0,0
2,2,270.0,0
2,2,117.0,1
2,2,59.0,0
2,2,2.0,0
2,2,1.0,0
2,2,128.0,1
2,2,1.0,0
2,2,26.0,0
2,2,77.0,1
2,2,29.0,0
2,2,43.0,0
2,2,601.0,0
2,2,27.0,1
2,2,36.0,1
2,2,23.0,0
2,2,243.0,1
2,2,3.0,0
2,2,635.0,1
2,2,727.0,1
2,2,25.0,0
2,2,169.0,0
2,2,158.0,0
2,2,93.0,0
2,2,24.0,0
2,2,67.0,0
2,2,3.0,0
2,2,109.0,0
2,2,115.0,0
2,2,348.0,1
2,2,501.0,1
2,2,34.0,0
2,2,41.0,0
2,2,51.0,0
2,2,39.0,0
2,2,205.0,0
2,2,159.0,0
2,2,10.0,0
2,2,41.0,0
2,2,387.0,1
2,2,273.0,1
2,2,115.0,1
2,2,191.0,0
2,2,32.0,0
2,2,157.0,1
2,2,62.0,1
2,2,11.0,0
2,2,52.0,0
2,2,71.0,0
2,2,36.0,0
2,2,80.0,0
2,2,346.0,0
2,2,6.0,1
2,2,454.0,1
2,2,475.0,1
2,2,178.0,0
2,2,383.0,0
2,2,141.0,0
2,2,83.0,0
2,2,273.0,0
2,2,245.0,0
2,2,496.0,0
2,2,319.0,0
2,2,84.0,0
2,2,397.0,0
2,2,199.0,1
2,2,186.0,1
2,2,3.0,1
2,2,134.0,0
2,2,79.0,0
2,2,169.0,0
2,2,37.0,0
2,2,7.0,0
2,2,326.0,1
2,2,18.0,0
2,2,312.0,0
2,2,274.0,1
2,2,427.0,0
2,2,272.0,0
2,2,191.0,0
2,2,432.0,0
2,2,45.0,0
2,2,66.0,0
2,2,46.0,0
2,2,72.0,0
2,2,31.0,1
2,2,528.0,1
2,2,59.0,0
2,2,265.0,1
2,2,32.0,0
2,2,12.0,0
2,2,191.0,1
2,2,555.0,1
2,2,30.0,0
2,2,146.0,0
2,2,165.0,1
2,2,54.0,0
2,2,102.0,0
2,2,29.0,0
2,2,61.0,0
2,2,3.0,0
2,2,44.0,0
2,2,314.0,1
2,2,63.0,0
2,2,12.0,0
2,2,8.0,0
2,2,105.0,1
2,2,367.0,1
2,2,71.0,0
2,2,21.0,0
2,2,32.0,0
2,2,49.0,0
2,2,341.0,0
2,2,48.0,0
2,2,24.0,0
2,2,22.0,0
2,2,145.0,1
2,2,130.0,0
2,2,295.0,1
2,2,270.0,1
2,2,276.0,1
2,2,161.0,1
2,2,267.0,1
2,2,13.0,0
2,2,95.0,0
2,2,102.0,0
2,2,98.0,1
2,2,90.0,0
2,2,19.0,1
2,2,114.0,1
2,2,58.0,0
2,2,210.0,1
2,2,39.0,0
2,2,259.0,1
2,2,28.0,0
2,2,8.0,0
2,2,43.0,0
2,2,136.0,1
2,2,91.0,0
2,2,161.0,1
2,2,73.0,1
2,2,125.0,1
2,2,321.0,1
2,2,173.0,1
2,2,22.0,0
2,2,151.0,1
2,2,31.0,0
2,2,1.0,0
2,2,15.0,0
2,2,4.0,0
2,2,42.0,0
2,2,72.0,0
2,2,2.0,0
2,2,1.0,0
2,2,68.0,1
2,2,2.0,0
2,2,269.0,0
2,2,1.0,1
2,2,50.0,0
2,2,168.0,1
2,2,104.0,1
2,2,2.0,0
2,2,418.0,1
2,2,197.0,1
2,2,519.0,1
2,2,47.0,0
2,2,5.0,0
2,2,56.0,1
2,2,10.0,0
2,2,83.0,0
2,2,191.0,0
2,2,213.0,0
2,2,1870.0,0
2,2,165.0,1
2,2,180.0,1
2,2,289.0,0
2,2,13.0,0
2,2,34.0,0
2,2,8.0,0
2,2,52.0,0
2,2,202.0,0
2,2,43.0,0
2,2,80.0,0
2,2,379.0,0
2,2,232.0,0
2,2,1411.0,0
2,2,201.0,0
2,2,21.0,0
2,2,81.0,1
2,2,109.0,1
2,2,151.0,1
2,2,427.0,1
2,2,1.0,0
2,2,110.0,0
2,2,351.0,1
2,2,103.0,0
2,2,372.0,1
2,2,136.0,1
2,2,1.0,0
2,2,7.0,0
2,2,230.0,1
2,2,149.0,1
2,2,330.0,1
2,2,262.0,1
2,2,21.0,0
2,2,186.0,1
2,2,82.0,0
2,2,2.0,1
2,2,124.0,0
2,2,10.0,1
2,2,500.0,1
2,2,134.0,0
2,2,88.0,0
2,2,98.0,1
2,2,124.0,0
2,2,128.0,0
2,2,13.0,0
2,2,103.0,0
2,2,304.0,1
2,2,210.0,1
2,2,706.0,0
2,2,67.0,0
2,2,463.0,1
2,2,23.0,0
2,2,126.0,0
2,2,544.0,1
2,2,53.0,0
2,2,32.0,0
2,2,59.0,0
2,2,437.0,1
2,2,16.0,0
2,2,65.0,0
2,2,4.0,0
2,2,337.0,1
2,2,16.0,0
2,2,26.0,0
2,2,271.0,1
2,2,95.0,0
2,2,196.0,1
2,2,202.0,1
2,2,186.0,1
2,2,901.0,1
2,2,1.0,0
2,2,23.0,0
2,2,492.0,1
2,2,228.0,0
2,2,115.0,0
2,2,127.0,0
2,2,124.0,1
2,2,77.0,1
2,2,61.0,0
2,2,57.0,0
2,2,1.0,1
2,2,125.0,1
2,2,107.0,0
2,2,363.0,1
2,2,144.0,0
2,2,86.0,1
2,2,39.0,0
2,2,100.0,1
2,2,27.0,0
2,2,24.0,0
2,2,49.0,0
2,2,88.0,0
2,2,82.0,0
2,2,46.0,0
2,2,38.0,0
2,2,25.0,0
2,2,61.0,0
2,2,459.0,1
2,2,502.0,1
2,2,81.0,0
2,2,30.0,1
2,2,29.0,0
2,2,33.0,0
2,2,166.0,0
2,2,68.0,0
2,2,68.0,0
2,2,42.0,0
2,2,76.0,0
2,2,25.0,0
2,2,78.0,1
2,2,64.0,1
2,2,344.0,0
2,2,154.0,0
2,2,46.0,0
2,2,203.0,1
2,2,26.0,0
2,2,127.0,0
2,2,208.0,1
2,2,217.0,1
2,2,161.0,1
2,2,42.0,0
2,2,30.0,0
2,2,93.0,0
2,2,58.0,0
2,2,166.0,1
2,2,19.0,0
2,2,373.0,1
2,2,226.0,1
2,2,228.0,1
2,2,95.0,0
2,2,24.0,0
2,2,79.0,0
2,2,90.0,1
2,2,47.0,0
2,2,470.0,1
2,2,94.0,1
2,2,168.0,1
2,2,73.0,0
2,2,293.0,1
2,2,226.0,1
2,2,104.0,0
2,2,189.0,1
2,2,57.0,0
2,2,177.0,1
2,2,206.0,1
2,2,86.0,1
2,2,101.0,0
2,2,34.0,0
2,2,1.0,0
2,2,31.0,1
2,2,68.0,0
2,2,110.0,0
2,2,32.0,0
2,2,134.0,1
2,2,169.0,1
2,2,4.0,0
2,2,1.0,0
2,2,30.0,0
2,2,68.0,1
2,2,97.0,0
2,2,5.0,0
2,2,6.0,1
2,2,367.0,1
2,2,28.0,0
2,2,5.0,0
2,2,317.0,1
2,2,198.0,0
2,2,97.0,1
2,2,414.0,1
2,2,251.0,1
2,2,1.0,1
2,2,115.0,0
2,2,231.0,0
2,2,216.0,0
2,2,247.0,0
2,2,203.0,0
2,2,185.0,1
2,2,37.0,1
2,2,214.0,0
2,2,138.0,0
2,2,51.0,0
2,2,23.0,0
2,2,32.0,0
2,2,53.0,0
2,2,20.0,0
2,2,307.0,0
2,2,362.0,0
2,2,5.0,1
2,2,182.0,0
2,2,32.0,0
2,2,319.0,0
2,2,232.0,0
2,2,49.0,0
2,2,5.0,1
2,2,5.0,1
2,2,79.0,1
2,2,381.0,0
2,2,420.0,1
2,2,479.0,0
2,2,459.0,0
2,2,392.0,0
2,2,191.0,1
2,2,239.0,1
2,2,135.0,1
2,2,237.0,0
2,2,8.0,0
2,2,58.0,0
2,2,17.0,0
2,2,60.0,0
2,2,75.0,0
2,2,80.0,0
2,2,58.0,0
2,2,156.0,0
2,2,44.0,0
2,2,71.0,0
2,2,98.0,0
2,2,113.0,0
2,2,162.0,0
2,2,76.0,0
2,2,1897.0,0
2,2,10.0,0
2,2,85.0,0
2,2,131.0,0
2,2,44.0,0
2,2,324.0,1
2,2,62.0,0
2,2,1.0,1
2,2,143.0,0
2,2,12.0,0
2,2,3.0,1
2,2,350.0,1
2,2,1.0,0
2,2,330.0,1
2,2,424.0,0
2,2,1.0,0
2,2,95.0,0
2,2,1.0,0
2,2,98.0,0
2,2,164.0,1
2,2,159.0,1
2,2,58.0,0
2,2,157.0,1
2,2,4.0,0
2,2,258.0,1
2,2,359.0,1
2,2,72.0,0
2,2,92.0,0
2,2,115.0,0
2,2,232.0,1
2,2,187.0,1
2,2,44.0,0
2,2,30.0,0
2,2,60.0,0
2,2,36.0,0
2,2,404.0,0
2,2,136.0,0
2,2,1.0,1
2,2,35.0,0
2,2,76.0,0
2,2,1650.0,1
2,2,42.0,0
2,2,206.0,1
2,2,200.0,1
2,2,44.0,0
2,2,579.0,1
2,2,1.0,0
2,2,3.0,1
2,2,163.0,1
2,2,680.0,0
2,2,365.0,1
2,2,444.0,0
2,2,303.0,0
2,2,13.0,0
2,2,166.0,1
2,2,67.0,0
2,2,2.0,0
2,2,10.0,0
2,2,1.0,1
2,2,50.0,1
2,2,67.0,0
2,2,45.0,0
2,2,126.0,0
2,2,48.0,0
2,2,58.0,0
2,2,29.0,0
2,2,34.0,0
2,2,263.0,1
2,2,354.0,1
2,2,3.0,1
2,2,13.0,0
2,2,2.0,0
2,2,182.0,1
2,2,12.0,0
2,2,400.0,1
2,2,151.0,1
2,2,39.0,0
2,2,27.0,0
2,2,25.0,0
2,2,30.0,0
2,2,261.0,1
2,2,39.0,0
2,2,20.0,0
2,2,110.0,0
2,2,113.0,1
2,2,10.0,0
2,2,34.0,0
2,2,32.0,0
2,2,87.0,0
2,2,97.0,1
2,2,19.0,0
2,2,63.0,0
2,2,14.0,0
2,2,200.0,0
2,2,11.0,0
2,2,98.0,0
2,2,22.0,0
2,2,15.0,0
2,2,106.0,0
2,2,7.0,0
2,2,259.0,1
2,2,241.0,1
2,2,90.0,1
2,2,14.0,0
2,2,118.0,0
2,2,16.0,0
2,2,114.0,0
2,2,5.0,1
2,2,178.0,0
2,2,183.0,1
2,2,26.0,0
2,2,490.0,1
2,2,24.0,0
2,2,52.0,1
2,2,21.0,0
2,2,120.0,0
2,2,13.0,0
2,2,91.0,1
2,2,7.0,0
2,2,85.0,0
2,2,118.0,1
2,2,87.0,0
2,2,99.0,0
2,2,184.0,1
2,2,2.0,0
2,2,29.0,0
2,2,7.0,0
2,2,136.0,1
2,2,43.0,0
2,2,64.0,0
2,2,139.0,1
2,2,66.0,0
2,2,115.0,1
2,2,36.0,0
2,2,40.0,0
2,2,242.0,1
2,2,4.0,0
2,2,5.0,0
2,2,88.0,0
2,2,133.0,0
2,2,38.0,0
2,2,216.0,0
2,2,330.0,1
2,2,1.0,1
2,2,30.0,0
2,2,27.0,0
2,2,18.0,0
2,2,36.0,0
2,2,59.0,0
2,2,124.0,1
2,2,184.0,1
2,2,144.0,1
2,2,90.0,0
2,2,100.0,1
2,2,22.0,0
2,2,55.0,1
2,2,117.0,1
2,2,153.0,1
2,2,108.0,0
2,2,114.0,0
2,2,72.0,0
2,2,175.0,0
2,2,247.0,1
2,2,236.0,1
2,2,88.0,0
2,2,80.0,1
2,2,172.0,1
2,2,240.0,1
2,2,20.0,0
2,2,42.0,0
2,2,140.0,1
2,2,36.0,0
2,2,56.0,0
2,2,124.0,1
2,2,6.0,0
2,2,95.0,0
2,2,1.0,0
2,2,1.0,0
2,2,17.0,0
2,2,1.0,0
2,2,10.0,1
2,2,18.0,0
2,2,136.0,1
2,2,87.0,0
2,2,2.0,1
2,2,2.0,0
2,2,2.0,1
2,2,252.0,0
2,2,216.0,0
2,2,88.0,1
2,2,178.0,1
2,2,2.0,0
2,2,142.0,1
2,2,210.0,1
2,2,46.0,0
2,2,95.0,0
2,2,35.0,0
2,2,118.0,1
2,2,2.0,0
2,2,11.0,0
2,2,145.0,1
2,2,9.0,1
2,2,4.0,0
2,2,1.0,0
2,2,18.0,1
2,2,1.0,0
2,2,3.0,1
2,2,1.0,0
2,2,1.0,0
2,2,4.0,1
2,2,92.0,0
2,2,227.0,1
2,2,3.0,1
2,2,4.0,1
2,2,2.0,1
2,2,81.0,0
2,2,8.0,0
2,2,3.0,1
2,2,2.0,0
2,2,1.0,1
2,2,3.0,1
2,2,1.0,1
2,2,32.0,0
2,2,1.0,1
2,2,2.0,1
2,2,170.0,1
2,2,2.0,1
2,2,16.0,1
2,2,623.0,1
2,2,57.0,0
2,2,217.0,1
2,2,52.0,0
2,2,89.0,0
2,2,245.0,1
2,2,205.0,1
2,2,217.0,1
2,2,197.0,1
2,2,231.0,1
2,2,1.0,0
2,2,291.0,1
2,2,236.0,1
2,2,113.0,1
2,2,91.0,1
2,2,172.0,1
2,2,213.0,1
2,2,5.0,1
2,2,209.0,1
2,2,5.0,1
2,2,232.0,1
2,2,222.0,1
2,2,121.0,0
2,2,77.0,0
2,2,150.0,1
2,2,218.0,1
2,2,146.0,1
2,2,299.0,1
2,2,349.0,1
2,2,154.0,1
2,2,47.0,1
